2026-03-18T14:31:55.338830 00123456780227104207000000022200009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.07, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:31:55.338447'}
2026-03-18T14:31:57.342264 00123456780227204211000000022300009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.11, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:31:57.341848'}
2026-03-18T14:31:58.343996 00123456780226904212000000022000009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.12, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:31:58.343603'}
2026-03-18T14:31:59.345339 00123456780227104215000000022300009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.15, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:31:59.344958'}
2026-03-18T14:32:01.347790 00123456780226904211000000022100009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.11, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:01.347394'}
2026-03-18T14:32:02.349865 00123456780227104202000000022100009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.02, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:02.349474'}
2026-03-18T14:32:03.351195 00123456780227204214000000022300009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.14, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:03.350783'}
2026-03-18T14:32:05.353711 00123456780227304214000000022100009 -> {'device_id': 12345678, 'temperature': 22.73, 'humidity': 42.14, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:05.353135'}
2026-03-18T14:32:06.355909 00123456780227004203000000022400009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.03, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:32:06.355318'}
2026-03-18T14:32:07.357466 00123456780226804213000000022200009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.13, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:32:07.357085'}
2026-03-18T14:32:09.359850 00123456780226904211000000022600009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.11, 'distance': 0.0, 'mq4': 226, 'mq136': 9, 'timestamp': '2026-03-18T14:32:09.359464'}
2026-03-18T14:32:10.361550 00123456780227004209000000022000009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.09, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:32:10.361172'}
2026-03-18T14:32:11.363087 00123456780227104213000000022100009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.13, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:11.362713'}
2026-03-18T14:32:13.365432 00123456780227104214000000022200009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.14, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:32:13.365061'}
2026-03-18T14:32:14.367034 00123456780227304205000000022100009 -> {'device_id': 12345678, 'temperature': 22.73, 'humidity': 42.05, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:14.366660'}
2026-03-18T14:32:15.368938 00123456780227304217000000022100009 -> {'device_id': 12345678, 'temperature': 22.73, 'humidity': 42.17, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:15.368561'}
2026-03-18T14:32:17.371333 00123456780227104216000000021900009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.16, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:32:17.370759'}
2026-03-18T14:32:18.373555 00123456780227104207000000022600009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.07, 'distance': 0.0, 'mq4': 226, 'mq136': 9, 'timestamp': '2026-03-18T14:32:18.372979'}
2026-03-18T14:32:19.375445 00123456780227004214000000022300009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.14, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:19.374863'}
2026-03-18T14:32:21.379164 00123456780227004209000000022400009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.09, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:32:21.378589'}
2026-03-18T14:32:22.381376 00123456780227004213000000022200009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.13, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:32:22.380802'}
2026-03-18T14:32:23.383230 00123456780227004214000000022300009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.14, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:23.382858'}
2026-03-18T14:32:25.385395 00123456780227304216000000022300009 -> {'device_id': 12345678, 'temperature': 22.73, 'humidity': 42.16, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:25.385011'}
2026-03-18T14:32:26.387075 00123456780227104215000000022000009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.15, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:32:26.386693'}
2026-03-18T14:32:27.388748 00123456780227204206000000022500009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.06, 'distance': 0.0, 'mq4': 225, 'mq136': 9, 'timestamp': '2026-03-18T14:32:27.388347'}
2026-03-18T14:32:28.390030 00123456780226904207000000022400009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.07, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:32:28.389409'}
2026-03-18T14:32:30.403638 00123456780227104207000000022300009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.07, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:30.403051'}
2026-03-18T14:32:31.405769 00123456780227004207000000022200009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.07, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:32:31.405192'}
2026-03-18T14:32:32.407298 00123456780227004202000000022300009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.02, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:32.406734'}
2026-03-18T14:32:34.420859 00123456780227204217000000022200009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.17, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:32:34.420347'}
2026-03-18T14:32:35.422515 00123456780227104216000000022000009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.16, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:32:35.422125'}
2026-03-18T14:32:36.423603 00123456780227204218000000022600009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.18, 'distance': 0.0, 'mq4': 226, 'mq136': 9, 'timestamp': '2026-03-18T14:32:36.423224'}
2026-03-18T14:32:38.436891 00123456780227104213000000022100009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.13, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:38.436506'}
2026-03-18T14:32:39.438248 00123456780227004216000000022300009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.16, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:39.437883'}
2026-03-18T14:32:40.439565 00123456780227204209000000022200009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.09, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:32:40.438980'}
2026-03-18T14:32:42.453909 00123456780227204220000000022400009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.2, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:32:42.453317'}
2026-03-18T14:32:43.456535 00123456780227204213000000022200009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.13, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:32:43.455888'}
2026-03-18T14:32:44.458006 00123456780227104205000000022100009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.05, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:44.457435'}
2026-03-18T14:32:46.471790 00123456780227304218000000022400009 -> {'device_id': 12345678, 'temperature': 22.73, 'humidity': 42.18, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:32:46.471388'}
2026-03-18T14:32:47.473210 00123456780227304215000000022100009 -> {'device_id': 12345678, 'temperature': 22.73, 'humidity': 42.15, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:47.472825'}
2026-03-18T14:32:48.474514 00123456780227504208000000022100009 -> {'device_id': 12345678, 'temperature': 22.75, 'humidity': 42.08, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:48.474139'}
2026-03-18T14:32:50.487807 00123456780227404220000000022300009 -> {'device_id': 12345678, 'temperature': 22.74, 'humidity': 42.2, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:50.487417'}
2026-03-18T14:32:51.489901 00123456780227304216000000022100009 -> {'device_id': 12345678, 'temperature': 22.73, 'humidity': 42.16, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:51.489326'}
2026-03-18T14:32:52.491969 00123456780227204211000000022300009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.11, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:52.491372'}
2026-03-18T14:32:54.505970 00123456780226804201000000022100009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.01, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:54.505389'}
2026-03-18T14:32:55.509125 00123456780226904220000000022500009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.2, 'distance': 0.0, 'mq4': 225, 'mq136': 9, 'timestamp': '2026-03-18T14:32:55.508490'}
2026-03-18T14:32:56.511148 00123456780227004209000000022300009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.09, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:32:56.510438'}
2026-03-18T14:32:58.524684 00123456780227104204000000022100009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.04, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:32:58.524300'}
2026-03-18T14:32:59.526537 00123456780226804203000000022200009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.03, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:32:59.526152'}
2026-03-18T14:33:00.527750 00123456780226904200000000022100009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.0, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:00.527377'}
2026-03-18T14:33:02.541446 00123456780226804203000000022100009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.03, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:02.540870'}
2026-03-18T14:33:03.543456 00123456780227004206000000021900009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.06, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:03.543010'}
2026-03-18T14:33:04.549344 00123456780226904214000000022400009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.14, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:33:04.548954'}
2026-03-18T14:33:06.562410 00123456780226904210000000022300009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.1, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:33:06.562032'}
2026-03-18T14:33:07.563892 00123456780226804204000000022100009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.04, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:07.563516'}
2026-03-18T14:33:08.566266 00123456780226904211000000021900009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.11, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:08.565530'}
2026-03-18T14:33:10.583752 00123456780227004201000000021900009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.01, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:10.583384'}
2026-03-18T14:33:11.585171 00123456780226704202000000022100009 -> {'device_id': 12345678, 'temperature': 22.67, 'humidity': 42.02, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:11.584814'}
2026-03-18T14:33:12.586810 00123456780226804202000000021800009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.02, 'distance': 0.0, 'mq4': 218, 'mq136': 9, 'timestamp': '2026-03-18T14:33:12.586121'}
2026-03-18T14:33:14.600691 00123456780226804216000000022300009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.16, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:33:14.600039'}
2026-03-18T14:33:15.603162 00123456780226904214000000022200009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.14, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:33:15.602595'}
2026-03-18T14:33:16.605798 00123456780226804212000000021900009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.12, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:16.605217'}
2026-03-18T14:33:18.619427 00123456780226904198000000022100009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 41.98, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:18.619012'}
2026-03-18T14:33:19.620978 00123456780226904208000000021900009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.08, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:19.620608'}
2026-03-18T14:33:20.622198 00123456780226804200000000022200009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.0, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:33:20.621790'}
2026-03-18T14:33:22.635958 00123456780227004216000000022100009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.16, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:22.635385'}
2026-03-18T14:33:23.638669 00123456780226904205000000022400009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.05, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:33:23.638085'}
2026-03-18T14:33:24.640412 00123456780227004212000000022000009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.12, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:33:24.639716'}
2026-03-18T14:33:26.654204 00123456780226904205000000022400009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.05, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:33:26.653673'}
2026-03-18T14:33:27.655928 00123456780227004201000000022300009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.01, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:33:27.655553'}
2026-03-18T14:33:28.657160 00123456780227104215000000021800009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.15, 'distance': 0.0, 'mq4': 218, 'mq136': 9, 'timestamp': '2026-03-18T14:33:28.656774'}
2026-03-18T14:33:30.670271 00123456780226904214000000022100009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.14, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:30.669879'}
2026-03-18T14:33:31.671829 00123456780227004215000000021900009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.15, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:31.671450'}
2026-03-18T14:33:32.673411 00123456780226904204000000022200009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.04, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:33:32.673015'}
2026-03-18T14:33:34.686526 00123456780226704201000000022000009 -> {'device_id': 12345678, 'temperature': 22.67, 'humidity': 42.01, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:33:34.686152'}
2026-03-18T14:33:35.688032 00123456780226804214000000022000009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.14, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:33:35.687674'}
2026-03-18T14:33:36.689751 00123456780227004214000000022000009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.14, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:33:36.689391'}
2026-03-18T14:33:38.703482 00123456780227004203000000022000009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.03, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:33:38.702909'}
2026-03-18T14:33:39.706057 00123456780226804207000000022100009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.07, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:39.705490'}
2026-03-18T14:33:40.707809 00123456780226704207000000022100009 -> {'device_id': 12345678, 'temperature': 22.67, 'humidity': 42.07, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:40.707232'}
2026-03-18T14:33:42.721809 00123456780226904214000000022400009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.14, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:33:42.721239'}
2026-03-18T14:33:43.723602 00123456780226904215000000022100009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.15, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:43.723221'}
2026-03-18T14:33:44.725196 00123456780226904211000000022100009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.11, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:44.724805'}
2026-03-18T14:33:46.738314 00123456780226904205000000021900009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.05, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:46.737942'}
2026-03-18T14:33:47.739944 00123456780227004210000000021900009 -> {'device_id': 12345678, 'temperature': 22.7, 'humidity': 42.1, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:47.739550'}
2026-03-18T14:33:48.741575 00123456780227104213000000022100009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.13, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:48.740984'}
2026-03-18T14:33:50.755459 00123456780226804211000000021900009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.11, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:50.754877'}
2026-03-18T14:33:51.757535 00123456780226904200000000022300009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.0, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:33:51.756955'}
2026-03-18T14:33:52.759329 00123456780226704211000000021800009 -> {'device_id': 12345678, 'temperature': 22.67, 'humidity': 42.11, 'distance': 0.0, 'mq4': 218, 'mq136': 9, 'timestamp': '2026-03-18T14:33:52.758743'}
2026-03-18T14:33:54.773220 00123456780226704205000000022000009 -> {'device_id': 12345678, 'temperature': 22.67, 'humidity': 42.05, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:33:54.772651'}
2026-03-18T14:33:55.775017 00123456780226704215000000022100009 -> {'device_id': 12345678, 'temperature': 22.67, 'humidity': 42.15, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:55.774630'}
2026-03-18T14:33:56.776534 00123456780226604209350220022100009 -> {'device_id': 12345678, 'temperature': 22.66, 'humidity': 42.09, 'distance': 350.22, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:33:56.776152'}
2026-03-18T14:33:57.777985 00123456780226604211425360022200009 -> {'device_id': 12345678, 'temperature': 22.66, 'humidity': 42.11, 'distance': 425.36, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:33:57.777610'}
2026-03-18T14:33:58.779176 00123456780226904229352430021900009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.29, 'distance': 352.43, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:33:58.778793'}
2026-03-18T14:34:00.792737 00123456780226904235000000022700009 -> {'device_id': 12345678, 'temperature': 22.69, 'humidity': 42.35, 'distance': 0.0, 'mq4': 227, 'mq136': 9, 'timestamp': '2026-03-18T14:34:00.792365'}
2026-03-18T14:34:01.794238 00123456780226804241000000022100009 -> {'device_id': 12345678, 'temperature': 22.68, 'humidity': 42.41, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:34:01.793851'}
2026-03-18T14:34:02.795395 00123456780227104252000000022400009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.52, 'distance': 0.0, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:34:02.795018'}
2026-03-18T14:34:04.808506 00123456780227104279000000022100009 -> {'device_id': 12345678, 'temperature': 22.71, 'humidity': 42.79, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:34:04.808091'}
2026-03-18T14:34:05.810424 00123456780227204282000000022200009 -> {'device_id': 12345678, 'temperature': 22.72, 'humidity': 42.82, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:34:05.809828'}
2026-03-18T14:34:06.811840 00123456780227504311000000022200009 -> {'device_id': 12345678, 'temperature': 22.75, 'humidity': 43.11, 'distance': 0.0, 'mq4': 222, 'mq136': 9, 'timestamp': '2026-03-18T14:34:06.811461'}
2026-03-18T14:34:08.825593 00123456780227404315000000022000009 -> {'device_id': 12345678, 'temperature': 22.74, 'humidity': 43.15, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:34:08.825209'}
2026-03-18T14:34:09.826993 00123456780227704333000000022000009 -> {'device_id': 12345678, 'temperature': 22.77, 'humidity': 43.33, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:34:09.826600'}
2026-03-18T14:34:10.828491 00123456780227504332397460022000009 -> {'device_id': 12345678, 'temperature': 22.75, 'humidity': 43.32, 'distance': 397.46, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:34:10.828055'}
2026-03-18T14:34:11.829954 00123456780227704360000000022300009 -> {'device_id': 12345678, 'temperature': 22.77, 'humidity': 43.6, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:34:11.829347'}
2026-03-18T14:34:13.843698 00123456780227704370410400022300009 -> {'device_id': 12345678, 'temperature': 22.77, 'humidity': 43.7, 'distance': 410.4, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:34:13.843130'}
2026-03-18T14:34:14.847450 00123456780227804367350580022000009 -> {'device_id': 12345678, 'temperature': 22.78, 'humidity': 43.67, 'distance': 350.58, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:34:14.847068'}
2026-03-18T14:34:15.849455 00123456780227804373000000022100009 -> {'device_id': 12345678, 'temperature': 22.78, 'humidity': 43.73, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:34:15.849081'}
2026-03-18T14:34:16.850758 00123456780227904384400080022400009 -> {'device_id': 12345678, 'temperature': 22.79, 'humidity': 43.84, 'distance': 400.08, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:34:16.850376'}
2026-03-18T14:34:17.851714 00123456780227904382000000022100009 -> {'device_id': 12345678, 'temperature': 22.79, 'humidity': 43.82, 'distance': 0.0, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:34:17.851349'}
2026-03-18T14:34:19.864898 00123456780227904396358520022300009 -> {'device_id': 12345678, 'temperature': 22.79, 'humidity': 43.96, 'distance': 358.52, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:34:19.864505'}
2026-03-18T14:34:20.866752 00123456780228004392379710022300009 -> {'device_id': 12345678, 'temperature': 22.8, 'humidity': 43.92, 'distance': 379.71, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:34:20.866373'}
2026-03-18T14:34:21.868494 00123456780228004398343640022400009 -> {'device_id': 12345678, 'temperature': 22.8, 'humidity': 43.98, 'distance': 343.64, 'mq4': 224, 'mq136': 9, 'timestamp': '2026-03-18T14:34:21.868057'}
2026-03-18T14:34:22.872605 00123456780228004399000000022300009 -> {'device_id': 12345678, 'temperature': 22.8, 'humidity': 43.99, 'distance': 0.0, 'mq4': 223, 'mq136': 9, 'timestamp': '2026-03-18T14:34:22.871995'}
2026-03-18T14:34:23.874329 00123456780228104394393990022000009 -> {'device_id': 12345678, 'temperature': 22.81, 'humidity': 43.94, 'distance': 393.99, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:34:23.873742'}
2026-03-18T14:34:25.877290 00123456780228104404417490022100009 -> {'device_id': 12345678, 'temperature': 22.81, 'humidity': 44.04, 'distance': 417.49, 'mq4': 221, 'mq136': 9, 'timestamp': '2026-03-18T14:34:25.876688'}
2026-03-18T14:34:26.880840 00123456780228204400000000021900009 -> {'device_id': 12345678, 'temperature': 22.82, 'humidity': 44.0, 'distance': 0.0, 'mq4': 219, 'mq136': 9, 'timestamp': '2026-03-18T14:34:26.879860'}
2026-03-18T14:34:27.884605 00123456780228204422000000022000009 -> {'device_id': 12345678, 'temperature': 22.82, 'humidity': 44.22, 'distance': 0.0, 'mq4': 220, 'mq136': 9, 'timestamp': '2026-03-18T14:34:27.884228'}
2026-03-18T14:34:29.886721 00123456780228304422000000021800009 -> {'device_id': 12345678, 'temperature': 22.83, 'humidity': 44.22, 'distance': 0.0, 'mq4': 218, 'mq136': 9, 'timestamp': '2026-03-18T14:34:29.886336'}
